"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-0.121427735913122,6.38986718258496,-4.68910752765521,3.57157413873835e-06,0.0376306836720962,3.75253276378333,"CLEC5A"
0.0172962796956222,7.42420768051944,4.5680744737044,6.24990594122175e-06,0.0376306836720962,2.54079216479656,"RPS28"
-0.0777478243113237,6.74497207354668,-4.19086343019343,3.30255402114133e-05,0.0994233888064597,1.55946948852676,"EFEMP2"
0.025564647641815,7.18566352860613,4.24033176133073,2.67314288661191e-05,0.0994233888064597,1.41486392121862,"APEX1"
-0.0546492140229242,6.54571417117833,-3.96953201809783,8.29070359200311e-05,0.109624663551186,0.764197021882874,"SLC25A20"
-0.0526768525298609,6.49967918942777,-3.96470786004255,8.45475951008183e-05,0.109624663551186,0.75424906725633,"SLC43A3"
-0.0765843255526057,6.33074505019791,-3.93536110241887,9.52099331060839e-05,0.109624663551186,0.646117858971894,"OSMR"
-0.0836364178092097,6.57296985525451,-3.93776120198701,9.42922104895324e-05,0.109624663551186,0.636314042892356,"TPPP3"
-0.0628708881532045,6.59729719037854,-3.87966449336421,0.000119039927629601,0.109624663551186,0.411607752227112,"DRAM"
0.0193375603175179,7.20365844112405,3.98238617419108,7.86817753229008e-05,0.109624663551186,0.373727581062051,"CUTA"
0.0983598553912808,6.72161216058466,3.87723127467524,0.000120199960584975,0.109624663551186,0.353986901367517,"NETO2"
-0.0433941713528299,6.63851704567494,-3.85627125355693,0.000130644902337477,0.109624663551186,0.311413924424848,"NSUN5"
-0.0679008279567954,6.67067679420459,-3.84454871978932,0.000136854835326679,0.109624663551186,0.255382119618983,"tcag7.1314"
0.0338589663280269,6.34316789077683,3.82876728148685,0.000145656420596161,0.109624663551186,0.250509095859107,"LDB1"
-0.046978565901532,6.74695778669734,-3.84657917015945,0.000135759616029717,0.109624663551186,0.228122026343002,"BSCL2"
0.0144116222084785,7.32572998718019,3.93707052307955,9.45554420651595e-05,0.109624663551186,0.0699413736338421,"HNRNPA1"
-0.0717360756397944,6.58201738377293,-3.67337467410876,0.000266002596801733,0.15855813827519,-0.335503213316462,"UPP1"
-0.0491785915393752,6.34146503662618,-3.64531340870326,0.000295904914880726,0.15855813827519,-0.411253045581057,"LSP1"
0.0335746316135621,6.112726483871,3.64568831306442,0.000295485383180897,0.15855813827519,-0.477302837342053,"ZIC3"
0.0381063496306497,6.08909496078793,3.64630496457732,0.00029479654292977,0.15855813827519,-0.486262449012682,"DDX6"
-0.0689098258533418,6.59262378639001,-3.61335932320792,0.000333792231334826,0.15855813827519,-0.54971347411473,"SLC2A3"
