"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
0.173041512598775,6.33481469860584,10.9074634286128,2.161941854462e-25,2.86844531359519e-21,46.2957105127641,"FRY"
0.113681123698972,6.29825158000923,10.8772584169586,2.85162075116332e-25,2.86844531359519e-21,46.0410219246054,"ZRANB1"
0.11036124104508,6.47954035988686,10.7123366299275,1.2817062763241e-24,8.59512228902941e-21,44.4423985962684,"ZMYND11"
0.154885635173045,6.11463997024676,10.6443933800899,2.3700837869647e-24,9.53626912523116e-21,44.1401180536742,"C10orf4"
0.0847212930404764,6.4839486717605,10.5290844789545,6.68751014838254e-24,2.24232215275267e-20,42.8004731380174,"WAC"
-1.81141021495901,3.5129510995103,-10.6453639892325,2.34940422552381e-24,9.53626912523116e-21,42.5447553395643,"PLA2G2A"
0.104969437722827,6.20182194695295,10.4431855519729,1.44119735395009e-23,4.14200119525255e-20,42.2338286992852,"SUFU"
0.113364972594075,6.65542368083816,10.4131306090168,1.8834829167914e-23,4.73648866500118e-20,41.6997685612179,"GLUD1"
0.277175901674084,6.45936944656794,10.3439357422154,3.48106643354921e-23,7.78134383446032e-20,41.1928217535054,"EEF1A1P9"
0.106479189743048,6.24368648754458,10.2572822043119,7.48274949664389e-23,1.50537954373482e-19,40.5683146600055,"JMY"
0.128390039013934,6.22398340941726,10.2320599847112,9.34198789375263e-23,1.70856465860469e-19,40.3655441511155,"ASB13"
0.190336123162599,6.28558061357935,10.2214432641051,1.02555491608432e-22,1.71934281681536e-19,40.2268074272904,"NET1"
0.117451596010393,6.40083112161905,10.1261446057129,2.3625496703424e-22,2.7958690745852e-19,39.3109957969505,"FAM190B"
0.0923304769151088,6.42158800158588,10.0625656856878,4.11027448207873e-22,4.59391677947e-19,38.7509791603271,"ZFYVE20"
0.0887875085381129,6.31509633472566,10.0384156009015,5.06926386180475e-22,5.0991725185894e-19,38.6082087751357,"KIAA1279"
-1.29147774322491,3.81576334796162,-10.1729260506214,1.5695021711638e-22,2.23613465057118e-19,38.5721343680306,"GSX2"
0.112263756381558,6.20931912327169,10.0186869559341,6.01495490132038e-22,5.50040285021652e-19,38.5316567029855,"WDR37"
-1.66862366993724,3.3590308602329,-10.1793851574413,1.48318005533019e-22,2.23613465057118e-19,38.5114185746767,"SAA1"
-1.64206173616943,3.56204068338089,-10.1660236082474,1.66726412956396e-22,2.23613465057118e-19,38.4687014968737,"HOXA3"
-1.60828541905862,3.31308972285556,-10.1321537201588,2.24180166959198e-22,2.7958690745852e-19,38.0896111291569,"HOXA2"
